"SITECODE","NAME","EMAIL","ADDRESS_UNSTRUCTURED","ADMINUNIT","THOROUGHFARE","DESIGNATOR","POSTCODE","POSTNAME","ADDRESS","LOCATORNAME"
"FI0900092","","","Metsähallitus, Länsi-Suomen puistoalue, PL 26, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900093","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900095","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900096","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900097","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900098","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900099","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900100","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900101","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900102","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900103","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900104","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900105","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900106","","","Metsähallitus, Länsi-Suomen puistoaluePL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskusPL 11040101 Jyväskylä","","","","","","",""
"FI0900107","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900108","","","Keski-Suomen ympäristökeskus PL 11040101 JYVÄSKYLÄ","","","","","","",""
"FI0900109","","","Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä","","","","","","",""
"FI0900110","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä","","","","","","",""
"FI0900111","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900112","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900113","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900114","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36 , 40101 Jyväskylä","","","","","","",""
"FI0900115","","","Metsähallitus, Länsi-Suomen ympäristökeskus, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskusPL 11040101 Jyväskylä","","","","","","",""
"FI0900116","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900117","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä","","","","","","",""
"FI0900118","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä","","","","","","",""
"FI0900119","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900120","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900121","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900122","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110, 40101 Jyväskylä","","","","","","",""
"FI0900123","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900124","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900125","","","Keski-Suomen ympäristökeskus  PL 11040101 Jyväskylä","","","","","","",""
"FI0900126","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä","","","","","","",""
"FI0900127","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä Keski-Suomen ympäristökeskus, PL 110 , 40101 Jyväskylä","","","","","","",""
"FI0900128","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä","","","","","","",""
"FI0900129","","","Metsähallitus, Länsi-Suomen puistoalue, PL 36, 40101 Jyväskylä","","","","","","",""
"FI0900130","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900131","","","Keski-Suomen ympäristökeskus	 PL 11040101 JYVÄSKYLÄ","","","","","","",""
"FI0900132","","","Keski-Suomen ympäristökeskus PL 11040101 JYVÄSKYLÄ","","","","","","",""
"FI0900133","","","Keski-Suomen ympäristökeskus PL 11040101 JYVÄSKYLÄ","","","","","","",""
"FI0900134","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900135","","","Keski-Suomen ympäristökeskus PL 110 40101 Jyväskylä","","","","","","",""
"FI0900136","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900137","","","Keski-Suomen ympäristökeskus PL 11040101 JYVÄSKYLÄ","","","","","","",""
"FI0900139","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900140","","","Keski-Suomen ympäristökeskus PL 110 40101 Jyväskylä","","","","","","",""
"FI0900141","","","Keski-Suomen ympäristökeskus PL 110 40101 Jyväskylä","","","","","","",""
"FI0900143","","","Keski-Suomen ympäristökeskus PL 110 40101 Jyväskylä","","","","","","",""
"FI0900144","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900145","","","Keski-Suomen ympäristökeskus PL 11040101 JYVÄSKYLÄ","","","","","","",""
"FI0900146","","","Keski-Suomen ympäristökeskus PL 11040101 Jyväskylä","","","","","","",""
"FI0900148","","","Metsähallitus, Länsi-Suomen luontopalvelut PL 3640101 Jyväskylä","","","","","","",""
"FI1000001","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000003","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000004","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000005","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000006","","","Metsähallitus Pohjanmaan-Kainuun luontopalvelutPL 8190101 OULU","","","","","","",""
"FI1000007","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000008","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000009","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000010","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000011","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000012","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000013","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000014","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000015","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000016","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000017","","","Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus","","","","","","",""
"FI1000018","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 OULU","","","","","","",""
"FI1000019","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000022","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000025","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000026","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000028","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000029","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000031","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000033","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000034","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000036","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000040","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000047","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000056","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40B67100 Kokkola","","","","","","",""
"FI1000057","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KOKKOLA","","","","","","",""
"FI1000058","","","Pohjois-Pohjanmaan ympäristökeskus","","","","","","",""
"FI1000059","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 Kokkola","","","","","","",""
"FI1001001","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001002","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001003","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001004","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaLänsi-Suomen ympäristökeskusTorikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001005","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001006","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001007","","","Länsi-Suomen ympäristökeskus Toriktu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001008","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePl 14713101 Hämeenlinna","","","","","","",""
"FI1001009","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePL 14713101 Hämeenlinna","","","","","","",""
"FI1001010","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePL 14713101 Hämeenlinna","","","","","","",""
"FI1001011","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePL 14713101 Hämeenlinna","","","","","","",""
"FI1001012","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoaluePL 14713101 Hämeenlinna","","","","","","",""
"FI1001013","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaKeski-Suomen ympäristökeskusPL 11040101 JyväskyläMetsähallitus, Länsi-Suomen puistoaluePL 3640101 Jyväskylä","","","","","","",""
"FI1001014","","","Länsi-Suomen ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Länsi-Suomen puistoalue","","","","","","",""
"FI1002001","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002002","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002003","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002004","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002005","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002006","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002007","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002008","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002009","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002010","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002011","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002012","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002013","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002014","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 40 B67100 KokkolaMetsähallitus, Pohjanmaan puistoaluePL 8190101 OULU","","","","","","",""
"FI1002015","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 4067100 KokkolaMetsähallitus, Pohjanmaan puistoalue","","","","","","",""
"FI1002016","","","Pohjois-Pohjanmaan ympäristökeskus Torikatu 4067100 KokkolaMetsähallitus, Pohjanmaan puistoalue","","","","","","",""
"FI1002017","","","Metsähallitus Pohjanmaan-Kainuun luontopalvelutPL 8190101 OULU","","","","","","",""
"FI1002018","","","Metsähallitus Pohjanmaan-Kainuun luontopalvelutPL 8190101 OULU","","","","","","",""
"FI1002019","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 OULU","","","","","","",""
"FI1002021","","","Metsähallitus Pohjanmaan-Kainuun luontopalvelutPL 8190101 OULU","","","","","","",""
"FI1100001","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1100002","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1100006","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1100201","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1100202","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1100203","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1100204","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1100206","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1100207","","","Metsähallitus","","","","","","",""
"FI1100400","","","Pohjois-Pohjanmaan ympäristökeskus, PL 124, 90101 Oulu","","","","","","",""
"FI1100402","","","Pohjois-Pohjanmaan ympäristökeskus, PL 124, 90101 Oulu","","","","","","",""
"FI1100403","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1100404","","","Pohjois-Pohjanmaan ympäristökeskus, PL 124, 90101 Oulu","","","","","","",""
"FI1100405","","","Pohjois-Pohjanmaan ympäristökeskus, Pl 124, 90101 Oulu","","","","","","",""
"FI1100600","","","Pohjois-Pohjanmaan ympäristökeskus, PL 124, 90101 Oulu","","","","","","",""
"FI1100601","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 OULU","","","","","","",""
"FI1100602","","","Metsähallitus Pohjanmaan-Kainuun luontopalvelutPL 8190101 OULU","","","","","","",""
"FI1101002","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1101201","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1101202","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 Oulu","","","","","","",""
"FI1101203","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 OULU","","","","","","",""
"FI1101204","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 OULU","","","","","","",""
"FI1101205","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 OULU","","","","","","",""
"FI1101400","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1101401","","","Metsähallitus Pohjanmaan-Kainuun luontopalvelut PL 8190101 Oulu","","","","","","",""
"FI1101402","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1101403","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1101404","","","Pohjois-Pohjanmaan ympäristökeskus, PL 124, 90101 Oulu","","","","","","",""
"FI1101405","","","Metsähallitus Pohjanmaan puistoalueTorangintaival 293600 Kuusamo","","","","","","",""
"FI1101406","","","Pohjois-Pohjanmaan ympäristökeskus PL 12490101 OULU","","","","","","",""
"FI1101600","","","Metsähallitus, Pohjanmaan puistoalue Torangintaival 293600  Kuusamo","","","","","","",""
"FI1101601","","","Metsähallitus, Pohjanmaan puistoalue Torngintaival 293600  Kuusamo","","","","","","",""
